gene_id,gene_name,runon_chr,runon_strand,runon_start,runon_end,runon_width,runon_base_mean,runon_log2FC,runon_padj,gene_base_mean,gene_log2FC,gene_padj,base_mean_by_runon_width,cell
ENSG00000136720,HS6ST1,2,-,128216480,128265479,49000,372.01869224398,0.302722881490044,0.0554994125405831,3645.93573675465,0.42231307269865,1.57487228854771e-06,0.00759221820906082,OE21
ENSG00000136807,CDK9,9,+,127790793,127802792,12000,1966.01040748531,1.26445613629142,2.85800356426193e-32,3725.91453361609,0.597431707668582,6.03089182839254e-16,0.163834200623776,OE21
ENSG00000136870,ZNF189,9,+,101410655,101425654,15000,173.972714464147,0.857200867037988,2.13189671423268e-05,963.441599286165,0.116270393871381,0.50385819628704,0.0115981809642765,OE21
ENSG00000137185,ZSCAN9,6,+,28233488,28258487,25000,90.8547387273434,0.796205224085519,0.00587963376775105,299.617777184407,0.558592358527637,0.000307630735538796,0.00363418954909374,OE21
ENSG00000137203,TFAP2A,6,-,10382677,10396676,14000,38.0461500575508,0.427808442408258,0.37328223138661,946.343413125628,0.164330876350727,0.163426096294431,0.00271758214696791,OE21
ENSG00000137338,PGBD1,6,+,28302550,28349549,47000,105.188552779022,0.78205446205603,0.00536161235974447,132.892539894298,0.0545939282089261,0.873640377248343,0.00223805431444728,OE21
ENSG00000137393,RNF144B,6,+,18468871,18568870,100000,148.529402212415,0.963887591687434,2.588962290514e-06,1734.92132354833,0.0227204809703976,0.86038816841887,0.00148529402212415,OE21
ENSG00000137492,THAP12,11,-,76333956,76349955,16000,175.833285837625,0.866096285285294,7.00150852269061e-05,2670.61923655484,1.04300178453632,3.56582866863067e-28,0.0109895803648516,OE21
ENSG00000137628,DDX60,4,-,168198294,168216293,18000,138.701495536612,1.11748804054044,1.21626454986004e-06,3051.8737833918,0.232352878988682,0.12188190932645,0.00770563864092288,OE21
ENSG00000137767,SQOR,15,+,45691282,45702281,11000,132.2381285265,1.09140916809141,7.58560739366502e-06,4792.71261319269,0.563484507332188,2.47861911333813e-12,0.0120216480478636,OE21
ENSG00000137962,ARHGAP29,1,-,94122905,94168904,46000,75.3166565415716,0.899961924787392,0.00415726564039015,1299.8012686255,0.837823699265409,2.45434249568169e-11,0.00163731862046895,OE21
ENSG00000138050,THUMPD2,2,-,39724061,39736060,12000,69.5915505842342,0.619764114031153,0.0646013441139921,512.096824278426,0.473957076375363,0.000399563314127627,0.00579929588201952,OE21
ENSG00000138061,CYP1B1,2,-,38055509,38067508,12000,98.7937179761448,0.801410087457299,0.00562477957331615,1348.61977475632,0.194164189573534,0.202386433412543,0.0082328098313454,OE21
ENSG00000138166,DUSP5,10,+,110511534,110545533,34000,535.163838862452,2.09580706498235,7.39585275329006e-63,1144.15441990794,1.02349366272083,2.29952027565718e-25,0.0157401129077192,OE21
ENSG00000138193,PLCE1,10,+,94332824,94343823,11000,12.379765671468,-0.29974288644706,0.756537893126888,612.449364602222,0.4070261248057,0.00015696480318781,0.00112543324286072,OE21
ENSG00000138448,ITGAV,2,+,186680902,186693901,13000,50.6275313842604,1.00398622819786,0.00728976924584341,6560.1801562674,0.42654456073784,0.000441215137036615,0.00389442549109696,OE21
ENSG00000139174,PRICKLE1,12,-,42429757,42456756,27000,223.778217584074,-0.129835676219296,0.555959279625344,1127.93657216339,-0.367906383000089,0.000348763730573426,0.00828808213274348,OE21
ENSG00000139263,LRIG3,12,-,58772155,58872154,100000,848.522771142028,1.25701737144484,1.53783611581775e-22,4604.44998120603,0.296278295134252,1.50645102614811e-05,0.00848522771142028,OE21
ENSG00000139826,ABHD13,13,+,108234244,108269243,35000,234.402284463332,0.631225589520437,0.00313876620087596,661.707580436014,0.301156967033947,0.0443107387535955,0.00669720812752377,OE21
ENSG00000139946,PELI2,14,+,56301525,56324524,23000,130.22537855136,0.916679798722776,0.000406561856113511,1760.03694835255,0.314205013206509,0.000214030648233585,0.00566197298049392,OE21
ENSG00000139990,DCAF5,14,-,69035881,69050880,15000,171.714164274644,1.0138055583958,3.97703922044899e-08,2947.14849988458,0.274300123457747,0.000114303023666151,0.0114476109516429,OE21
ENSG00000140044,JDP2,14,+,75474108,75486107,12000,43.8236327366227,0.0417662039471377,0.940912576046374,1154.95710989289,0.761864758967942,2.13795377411885e-16,0.00365196939471856,OE21
ENSG00000140297,GCNT3,15,+,59622724,59647723,25000,27.0307886084705,0.435265555475351,0.44780596373675,109.555448637828,1.48432779894545,3.84227629273481e-11,0.00108123154433882,OE21
ENSG00000140406,TLNRD1,15,+,81005789,81105788,100000,2551.34269126404,1.81445701864203,9.07685295898613e-77,1738.71673291233,0.369031001329111,5.49649652400305e-06,0.0255134269126404,OE21
ENSG00000140464,PML,15,+,74047828,74070827,23000,129.665854775327,1.04564636714583,3.11272418777717e-07,3376.74822878853,0.615944734349868,1.4263026913191e-16,0.00563764585979684,OE21
ENSG00000140471,LINS1,15,-,100545924,100566923,21000,478.848595524084,0.358373035973066,0.00947550950451504,612.289967521234,0.126959920892845,0.397509578623961,0.0228023140725754,OE21
ENSG00000140836,ZFHX3,16,-,72769885,72782884,13000,59.32732593001,1.14243473483042,0.00138310719693825,3170.79862513373,0.295142174913212,6.25763889457914e-05,0.00456364045615462,OE21
ENSG00000141027,NCOR1,17,-,16002157,16029156,27000,293.887498717117,1.0180625792729,2.12130148775598e-08,8453.03174814146,-0.169017363456946,0.0198645007905907,0.010884722174708,OE21
ENSG00000141428,C18orf21,18,+,35979279,36002278,23000,161.521771916782,0.888262403800662,8.0160015043085e-06,264.039809756477,0.391343598335854,0.0155225518599852,0.00702268573551225,OE21
ENSG00000141448,GATA6,18,+,22202529,22238528,36000,132.829870007136,1.7397799351814,5.76442343377438e-16,394.064525444486,0.349821707060839,0.00895353002998739,0.00368971861130934,OE21
ENSG00000141526,SLC16A3,17,+,82240087,82264086,24000,475.193748776294,0.651422149661161,8.88996288124408e-08,380.075093212098,0.306192630381102,0.0546798575498484,0.0197997395323456,OE21
ENSG00000141568,FOXK2,17,+,82604603,82618602,14000,88.8201820163963,0.625458780015159,0.0183832317605797,4777.41766410234,0.463602303596896,1.62511446334161e-10,0.00634429871545688,OE21
ENSG00000141642,ELAC1,18,+,50988122,51013121,25000,196.382816347372,0.551015493824817,0.00222966238513045,417.428423275021,0.807022042092239,1.88422369499193e-09,0.00785531265389488,OE21
ENSG00000141956,PRDM15,21,-,41787225,41798224,11000,48.4346349076908,0.72386353706282,0.0472742173001331,1509.9811440056,0.439802527909379,2.64596520858396e-08,0.00440314862797189,OE21
ENSG00000142102,PGGHG,11,+,296108,306107,10000,28.3630651109214,0.28591748725555,0.653360482469935,150.329239474829,-0.759407562043908,0.000163421874211166,0.00283630651109214,OE21
ENSG00000142149,HUNK,21,+,32004065,32014064,10000,5.44329622439978,-0.490408723461618,0.751360001667895,10.0882179037794,0.757875856186065,0.404405694147956,0.000544329622439978,OE21
ENSG00000142864,SERBP1,1,-,67323810,67407809,84000,2684.05535172856,1.85006107777437,6.90939975758678e-73,18789.7849513606,0.0176759761007663,0.873640377248343,0.0319530399015305,OE21
ENSG00000143079,CTTNBP2NL,1,+,112461165,112502164,41000,818.090931632366,0.661479343324769,1.92619701862811e-10,2778.21937435866,0.389890451810296,1.27175276871352e-08,0.019953437356887,OE21
ENSG00000143147,GPR161,1,-,168066542,168079541,13000,25.6506266278237,1.05642837629347,0.0630503691518432,1566.70516345617,0.587930496375963,1.40410643654516e-11,0.0019731251252172,OE21
ENSG00000143315,PIGM,1,-,160005953,160024952,19000,145.185058353638,2.26528082961164,2.84296944215122e-24,842.299730683218,-0.231253023974741,0.0256074818605674,0.00764131886071781,OE21
ENSG00000143322,ABL2,1,-,179078330,179099329,21000,519.028336276951,0.764361374932604,2.03558888802538e-11,4425.17141458167,0.583971104619456,4.56427651074887e-15,0.0247156350608072,OE21
ENSG00000143324,XPR1,1,+,180890280,180912279,22000,438.749116444683,1.08028387051753,1.06568485974251e-14,5923.26750051914,-0.11591000614456,0.185275691477981,0.0199431416565765,OE21
ENSG00000143337,TOR1AIP1,1,+,179920077,179932076,12000,240.457567391193,1.19035956602492,1.8941302408144e-12,2583.48864325969,0.38043655658057,1.14805024368091e-05,0.0200381306159327,OE21
ENSG00000143842,SOX13,1,+,204127744,204148743,21000,378.059436095939,0.794112838059106,3.42859233253948e-09,4425.37328727447,0.131951575855133,0.126100678654325,0.0180028302902828,OE21
ENSG00000144815,NXPE3,3,+,101828232,101849231,21000,243.548635279674,1.15663886341329,3.66589477288414e-10,4052.95268007658,-0.0844480396076787,0.305988693722406,0.0115975540609368,OE21
ENSG00000144847,IGSF11,3,-,118881557,118900556,19000,55.2368317609093,-0.430898487167986,0.267003051668683,258.52527351678,-0.519749739325228,0.000736360891155468,0.00290720167162681,OE21
ENSG00000144959,NCEH1,3,-,172617249,172630248,13000,60.0315779269556,0.673396819889568,0.0510189111395781,1965.91502413547,0.467420020214339,2.23650627840059e-10,0.00461781368668889,OE21
ENSG00000145014,TMEM44,3,-,194569678,194587677,18000,111.020110948369,0.529482118267407,0.0296178436116613,532.817997586536,0.464088500120005,0.000144791418930217,0.00616778394157605,OE21
ENSG00000145246,ATP10D,4,+,47593487,47648486,55000,232.079468536876,1.34974834070765,1.10283767347646e-10,6815.51757417872,1.05835058197002,5.41881261683811e-55,0.00421962670067047,OE21
ENSG00000145365,TIFA,4,-,112259537,112274536,15000,120.89888945357,0.946746802902238,5.77431729028894e-05,1265.31816929317,0.951459640308207,1.96982869961952e-29,0.00805992596357131,OE21
ENSG00000145388,METTL14,4,+,118715431,118745430,30000,65.8294459218711,0.681675708960827,0.0330276188704791,679.72379065187,0.598109839253718,0.000182200203828396,0.00219431486406237,OE21
ENSG00000145390,USP53,4,+,119295519,119318518,23000,60.7312917482985,0.428641834594438,0.237944064541704,943.037361199235,0.093933694527272,0.637243134774627,0.0026404909455782,OE21
ENSG00000145431,PDGFC,4,-,156746454,156760453,14000,39.6024011737119,1.23909751187803,0.00135998838197699,1008.49031528823,0.489396397621589,1.77169980409063e-06,0.00282874294097942,OE21
ENSG00000145526,CDH18,5,-,19461296,19471295,10000,1.82808979508516,-1.92605383771895,NA,3.67676088879941,0.435277761176824,NA,0.000182808979508516,OE21
ENSG00000145632,PLK2,5,-,58440982,58453981,13000,156.062977591691,1.56946689774298,1.55353181313164e-15,4295.46953229739,0.148533544615517,0.0925076194879266,0.0120048444301301,OE21
ENSG00000145685,LHFPL2,5,-,78474230,78485229,11000,54.4823213831004,0.551578088926844,0.121447770095219,1509.7006699689,0.545612682516609,5.99499450957984e-12,0.00495293830755458,OE21
ENSG00000145779,TNFAIP8,5,+,119399689,119421688,22000,190.645144487608,2.67641669326943,5.22509123684637e-38,1872.66432912413,1.02657631490217,6.32898131545814e-29,0.00866568838580038,OE21
ENSG00000145780,FEM1C,5,-,115476908,115520907,44000,338.866392216967,1.66993170258148,7.58344411465523e-18,3287.33627906406,0.846975857803097,3.69736895134742e-22,0.00770150891402199,OE21
ENSG00000145908,ZNF300,5,-,150854399,150894398,40000,76.5687392373128,1.32078947659699,5.92363828872238e-05,266.204729193635,0.745027413906548,0.000728670622677614,0.00191421848093282,OE21
ENSG00000145919,BOD1,5,-,173580145,173607144,27000,546.877350193921,1.23087374206514,7.35535967365368e-30,3866.01919585657,0.432208988112316,5.16429771646773e-10,0.0202547166738489,OE21
ENSG00000145990,GFOD1,6,-,13346830,13357829,11000,56.6834119810147,1.27371019651404,4.67525289062125e-05,2850.67621674615,0.873760088253335,9.19546461943383e-36,0.00515303745281952,OE21
ENSG00000146038,DCDC2,6,-,24071755,24171754,100000,64.9339035875741,-0.0810793692617546,0.862536535887159,0.300527707564473,-1.49564327431836,NA,0.000649339035875741,OE21
ENSG00000146109,ABT1,6,+,26600740,26625739,25000,32.6171586419367,0.302545419497339,0.600154265750156,1414.82363930547,0.899093224057967,1.68391767463212e-24,0.00130468634567747,OE21
ENSG00000146242,TPBG,6,+,82367421,82467420,100000,1147.57162120114,1.246315148826,6.65613358238174e-16,2448.39230734321,1.26343129788254,4.11023762512877e-78,0.0114757162120114,OE21
ENSG00000146278,PNRC1,6,+,89085161,89115160,30000,296.0702772441,0.479032651199104,0.000929094232471167,1215.88691614448,-0.0775201053746163,0.57463698520909,0.00986900924146999,OE21
ENSG00000146376,ARHGAP18,6,-,129476132,129576131,100000,93.4601073297817,0.15410258300655,0.716579556251986,415.919240074096,0.408716412229319,0.0334483382705692,0.000934601073297817,OE21
ENSG00000146648,EGFR,7,+,55211629,55227628,16000,1722.2053933784,1.75646622469446,5.50193905214872e-68,174752.402267064,0.595940412272762,7.5442306496272e-26,0.10763783708615,OE21
ENSG00000146757,ZNF92,7,+,65401137,65414136,13000,42.6649415486538,0.354702055116892,0.462252724565688,259.860056350387,-0.0188103938188877,0.948577170166802,0.00328191858066568,OE21
ENSG00000146802,TMEM168,7,-,112735377,112762376,27000,144.449873450978,0.325994258856372,0.290174020888842,809.674218935233,0.243356176609916,0.081449849412392,0.00534999531299919,OE21
ENSG00000146872,TLK2,17,+,62615482,62627481,12000,167.871719212551,0.889973840442035,1.16551044814218e-05,2491.23984408866,0.111351260250199,0.234957771567364,0.0139893099343792,OE21
ENSG00000147124,ZNF41,X,-,47425178,47445177,20000,50.6500883540127,0.971695645084665,0.00418287192698696,340.772505204073,0.40363677675995,0.023891787928445,0.00253250441770064,OE21
ENSG00000147383,NSDHL,X,+,152869730,152884729,15000,187.444617171084,1.19328569027655,4.95249136964297e-11,2310.95337161176,0.685484631658111,2.3317481057005e-18,0.0124963078114056,OE21
ENSG00000147439,BIN3,8,-,22602418,22620417,18000,450.093489901108,0.451298137631358,0.000215252395807463,793.773312944606,-0.438022331966732,9.68499599637905e-06,0.0250051938833949,OE21
ENSG00000147454,SLC25A37,8,+,23575464,23608463,33000,82.8454518866293,1.7448820432362,8.31359797189204e-10,2149.95928286632,0.1849278924698,0.0348233596095969,0.00251046823898877,OE21
ENSG00000147459,DOCK5,8,+,25415712,25453711,38000,185.679701457297,0.45989005359689,0.0630378540723019,2553.32601653748,0.14211075033594,0.139806801069201,0.00488630793308676,OE21
ENSG00000147650,LRP12,8,-,104467236,104489235,22000,686.968508142112,2.27997875617987,3.52743109095412e-42,4759.03762603817,1.64648644722541,3.46485489053174e-67,0.0312258412791869,OE21
ENSG00000147654,EBAG9,8,+,109565997,109584996,19000,79.5113702577283,0.964096070126826,0.00097927684221688,1425.32463048411,-0.0425313076981676,0.748487205355365,0.00418480896093307,OE21
ENSG00000147679,UTP23,8,+,116774685,116791684,17000,129.939211504063,1.38843593977783,2.2522938233814e-10,1092.80587863854,0.717603406357798,1.55567295202682e-10,0.00764348302965075,OE21
ENSG00000148019,CEP78,9,+,78279691,78296690,17000,86.3717952843559,0.384074957940177,0.197620927998115,2237.85335400375,-0.22174139624858,0.0472900099300408,0.00508069384025623,OE21
ENSG00000148120,AOPEP,9,+,95087160,95143159,56000,10003.2277002784,0.459729551731981,1.19441651526866e-10,9267.24010178003,0.204038151495297,0.00107826822619455,0.1786290660764,OE21
ENSG00000148344,PTGES,9,-,129718349,129738348,20000,25.4296764356276,0.0229748246141778,0.977250423796035,172.854956990911,1.50793502986028,8.19539175060678e-17,0.00127148382178138,OE21
ENSG00000148429,USP6NL,10,-,11417510,11460509,43000,185.397959345858,0.727460145309692,0.000163587443804531,1255.20968454537,0.115988326222072,0.285907706322681,0.00431158044990368,OE21
ENSG00000148572,NRBF2,10,+,63155025,63183024,28000,252.323188415301,1.55620010261348,9.75992544904074e-25,1633.08576327306,0.976149425565911,1.26940084135335e-32,0.00901154244340361,OE21
ENSG00000148773,MKI67,10,-,128076659,128096658,20000,41.2165857173096,-0.247040441506237,0.673627965661877,12711.1322467285,-0.218727955406516,0.00592381889836213,0.00206082928586548,OE21
ENSG00000148841,ITPRIP,10,-,104295700,104309699,14000,187.602557795352,1.80392592899178,2.80506022757904e-24,2099.57891243795,1.19458730763471,1.40054467824052e-37,0.013400182699668,OE21
ENSG00000149054,ZNF215,11,+,6958048,7018047,60000,41.5854468299572,-0.274143668538207,0.581841593374097,0.129790648719299,-0.536832376079054,NA,0.000693090780499287,OE21
ENSG00000149218,ENDOD1,11,+,95132646,95206645,74000,742.177744125889,0.85727686327048,3.14575743262982e-16,4048.28759890162,0.466482549488139,2.73838636971882e-10,0.0100294289746742,OE21
ENSG00000149289,ZC3H12C,11,+,110171842,110183841,12000,49.753467191915,1.34190277364648,0.00437050523149095,1001.99268185584,0.95780798867725,1.1401196129886e-15,0.00414612226599291,OE21
ENSG00000149418,ST14,11,+,130210363,130304362,94000,299.087117021308,0.951933972809164,9.66652128246774e-12,2986.36749286663,0.671234506523696,1.25941263431879e-16,0.00318177784065221,OE21
ENSG00000149798,CDC42EP2,11,+,65322418,65333417,11000,353.624165038079,0.690664470237506,8.16910989974944e-06,597.38708945342,1.15601865927115,7.48083952157638e-17,0.0321476513670981,OE21
ENSG00000150347,ARID5B,10,+,62096945,62112944,16000,107.030461597715,-0.121295472047645,0.719674510685416,4061.62474088469,-0.115049191309849,0.177143806889653,0.00668940384985717,OE21
ENSG00000150593,PDCD4,10,+,110900007,110918006,18000,105.535663270272,-0.600319893540595,0.0211474582601344,1350.46173002,-0.53187151740267,4.94352607948076e-10,0.00586309240390402,OE21
ENSG00000150630,VEGFC,4,-,176665538,176683537,18000,108.510117366163,2.71270358516505,7.27054228234478e-22,496.568600594707,1.30608320208209,5.20011367255472e-29,0.00602833985367572,OE21
ENSG00000150907,FOXO1,13,-,40493667,40555666,62000,272.477200546578,0.472102691896952,0.00630253171245566,960.442927701046,0.047382046587497,0.751322386368838,0.00439479355720287,OE21
ENSG00000151014,NOCT,4,+,139045940,139066939,21000,449.154324266481,1.14008864324932,1.35258300816193e-17,523.176530197773,1.16815921712852,8.56135518206101e-23,0.0213883011555467,OE21
ENSG00000151135,TMEM263,12,+,106974036,106987035,13000,85.6021527904452,0.858905080935122,0.00184765800578817,851.002136880592,0.177044892271635,0.262618876342297,0.0065847809838804,OE21
ENSG00000151208,DLG5,10,-,77690791,77790790,100000,1037.09622186787,0.336276723230588,0.00221003257843231,6295.7197756328,0.685522652036507,2.7718861899269e-30,0.0103709622186787,OE21
ENSG00000151694,ADAM17,2,-,9469486,9488485,19000,929.556392112433,1.09592979356941,1.45451271043019e-32,5092.22904589404,0.688723885847879,1.15954353242106e-30,0.0489240206374965,OE21
ENSG00000151704,KCNJ1,11,-,128828020,128838019,10000,2.35792632105807,-0.568284298441113,NA,6.46596638171661,-0.150653297939172,0.917422281020177,0.000235792632105807,OE21
ENSG00000151715,TMEM45B,11,+,129860004,129872003,12000,24.6790821171838,-0.0197749636734611,0.98109176090943,54.9096099484662,0.0967079596759102,0.86038816841887,0.00205659017643199,OE21
ENSG00000152270,PDE3B,11,+,14872045,14882044,10000,76.0406966123943,0.439446445456001,0.329706878307228,887.456212356298,0.0963827332651767,0.544648488213417,0.00760406966123943,OE21
ENSG00000152457,DCLRE1C,10,-,14879613,14904612,25000,146.416153012804,1.22614560235428,4.11940424049179e-09,745.567479496553,0.626571430271853,1.56964159420412e-06,0.00585664612051218,OE21
ENSG00000152904,GGPS1,1,+,235344533,235363532,19000,151.392356930414,0.49716758639508,0.0288391061607061,1290.01229802116,0.594542366443807,3.05128555701153e-08,0.00796801878581128,OE21
ENSG00000152952,PLOD2,3,-,145969440,146069439,100000,131.438118949037,0.364434295130871,0.1883717164193,1460.16821646739,0.298865528740152,0.0295887079117323,0.00131438118949037,OE21
ENSG00000152977,ZIC1,3,+,147416720,147476719,60000,16.6600767452492,-0.448350483565933,0.567443317849891,0.520308213537738,1.34037338598122,NA,0.000277667945754154,OE21
ENSG00000152990,ADGRA3,4,-,22287376,22387375,100000,1391.95824017523,1.05314618221664,1.55667365866223e-15,4653.92134587724,0.310799599831322,9.3367726680058e-07,0.0139195824017523,OE21
ENSG00000153037,SRP19,5,+,112869789,112923788,54000,936.975412957843,0.846918418007621,2.89080013616601e-19,1260.58291287666,0.487423030356171,1.20150739645348e-07,0.0173513965362563,OE21
ENSG00000153976,HS3ST3A1,17,-,13481032,13494031,13000,34.637589808448,1.03291151480551,0.0416962157574695,507.30680711901,1.19067235227255,4.84073132800549e-22,0.00266442998526523,OE21
ENSG00000154265,ABCA5,17,-,69229311,69244310,15000,54.6205370594821,0.168265724887844,0.766915986124749,319.284888228701,0.252907667921605,0.210802380213222,0.00364136913729881,OE21
ENSG00000154447,SH3RF1,4,-,169012259,169094258,82000,334.498210106148,1.41492885830768,3.31629195585755e-27,2484.44210586234,0.573250692987144,2.33858264751334e-16,0.00407924646470912,OE21
ENSG00000154845,PPP4R1,18,-,9534794,9546793,12000,159.273627762978,0.936545067960974,8.68795898363621e-07,11753.0342941062,0.590419840091533,4.34295336092147e-22,0.0132728023135815,OE21
ENSG00000155275,TRMT44,4,+,8476556,8497555,21000,623.889135135322,0.188561456303603,0.160448729624034,1395.0579990522,0.371835372497879,4.9620387370161e-06,0.0297090064350153,OE21
ENSG00000155313,USP25,21,+,15880065,15980064,100000,167.430862382477,0.301230978518594,0.232927773007629,536.004232516937,0.18473078418255,0.297308377038954,0.00167430862382477,OE21
ENSG00000155330,C16orf87,16,-,46777603,46796602,19000,108.469033418446,0.846279074046683,0.000232924841815721,948.651270843413,0.0114277387740651,0.948265596196821,0.00570889649570771,OE21
ENSG00000155666,KDM8,16,+,27221769,27236768,15000,83.7718205230758,0.500933008138332,0.0924260084164567,134.376773416485,-0.614230021489783,0.00852653753999242,0.00558478803487172,OE21
ENSG00000155868,MED7,5,-,157109424,157137423,28000,300.895708341499,1.06143590186304,6.30794747919672e-14,396.173979194646,0.36057981309914,0.0095840123725731,0.0107462752979107,OE21
ENSG00000156453,PCDH1,5,-,141753090,141853089,100000,67.3235747423968,-0.584552617773624,0.076697016491084,322.853358724373,-0.306521825626167,0.127167511848388,0.000673235747423968,OE21
ENSG00000156510,HKDC1,10,+,69267553,69294552,27000,15.1566110251863,-0.165328247641009,0.865414943616118,89.756223103395,0.604507607344999,0.0246938858792497,0.000561355963895791,OE21
ENSG00000156587,UBE2L6,11,-,57531662,57551661,20000,307.350685488506,1.11663973962742,4.04884348593088e-15,3657.85520813476,0.459249696420214,5.02650070715013e-09,0.0153675342744253,OE21
ENSG00000157036,EXOG,3,+,38526304,38543303,17000,566.448778511351,1.13289918912472,4.53048150819708e-22,533.245712181049,0.749434425261621,1.07548197992258e-10,0.0333205163830206,OE21
ENSG00000157150,TIMP4,3,-,12143068,12153067,10000,88.6850066511189,1.02309087451428,3.57403840515902e-05,49.3330229025178,0.783434913886605,0.0351910127308207,0.00886850066511189,OE21
ENSG00000157168,NRG1,8,+,32774047,32791046,17000,43.732971742033,1.11758257863315,0.00342994532944897,3611.9368434544,0.480550385137286,2.61348174027999e-09,0.00257252774953135,OE21
ENSG00000157191,NECAP2,1,+,16460079,16476078,16000,248.885391434158,0.354234999761155,0.0624639105819807,2119.91410676591,0.186202452976952,0.0664865755479363,0.0155553369646349,OE21
ENSG00000157429,ZNF19,16,-,71462583,71473582,11000,33.3082514350395,0.179015449279696,0.769236268450693,162.933132356487,0.0345823877097655,0.908104210946769,0.00302802285773086,OE21
ENSG00000157540,DYRK1A,21,+,37526359,37551358,25000,80.5870928168867,0.951649457374146,0.000352482134804812,4867.93643973779,0.208846750499777,0.00484134407910474,0.00322348371267547,OE21
ENSG00000157654,PALM2AKAP2,9,+,110172513,110183512,11000,85.0932845951008,0.63173099970188,0.0194026420762552,5656.27917617936,0.863932177801072,1.16644273396883e-49,0.00773575314500916,OE21
ENSG00000157800,SLC37A3,7,-,140303752,140333751,30000,165.774067015913,0.874417933742386,5.81747770598819e-06,820.975734266012,0.397714521143035,6.65315874894659e-05,0.00552580223386377,OE21
ENSG00000157833,GAREM2,2,+,26189664,26218663,29000,381.478759145007,0.244627203466599,0.106494663801139,418.323877387086,0.177440078911033,0.260443277076622,0.0131544399705175,OE21
ENSG00000158186,MRAS,3,+,138405534,138429533,24000,9.75153825918833,-0.529505261112059,0.626213811785944,26.3462385910851,0.0256398088034083,0.973922220393559,0.000406314094132847,OE21
ENSG00000158615,PPP1R15B,1,-,204374381,204403380,29000,1203.56217371433,1.44580756718751,4.06892480022306e-50,6957.33165021721,0.128524180625192,0.0720559463445093,0.041502143921184,OE21
ENSG00000158636,EMSY,11,+,76553032,76571031,18000,97.5269920487917,1.25163352527196,1.05122782392866e-06,794.068712797914,-0.193956089298302,0.0781686155285338,0.00541816622493287,OE21
ENSG00000158805,ZNF276,16,+,89740926,89750925,10000,130.254432705919,0.17884613119242,0.561342324021606,2009.27875302148,0.353015462720141,9.45005212044637e-07,0.0130254432705919,OE21
ENSG00000159322,ADPGK,15,-,72730294,72751293,21000,322.872752445433,0.809700720484635,1.02391083465839e-08,3939.17637753723,0.85662204291283,1.27750811052714e-32,0.0153748929735921,OE21
ENSG00000159556,ISL2,15,+,76342476,76359475,17000,79.6463127356951,0.723536951601235,0.00984546404644812,172.510219911928,0.0976425682313034,0.721782659320594,0.00468507721974677,OE21
ENSG00000160214,RRP1,21,+,43805294,43832293,27000,499.646042498585,0.390877813530208,0.00127925172723366,1600.9391422745,0.385721585934967,3.07922930999966e-07,0.0185054089814291,OE21
ENSG00000160229,ZNF66,19,+,20809996,20864995,55000,60.381319771964,-0.406243874027811,0.30773720099745,10.5083355970682,-0.124792789443424,0.914488191945163,0.00109784217767207,OE21
ENSG00000160570,DEDD2,19,-,42176598,42198597,22000,318.761027555811,0.783900870626209,6.85878565102207e-07,1326.63314762694,-0.144996653595623,0.229138065869476,0.0144891376161732,OE21
ENSG00000160679,CHTOP,1,+,153646307,153658306,12000,391.885808781478,1.22564238098112,4.53990633889334e-24,5628.94565738878,0.169893334476079,0.0211632345826176,0.0326571507317898,OE21
ENSG00000161011,SQSTM1,5,+,179838079,179852078,14000,751.439698699013,1.61299881324966,1.89232917395074e-45,21378.9248517078,0.411722655815845,1.87456823960892e-07,0.0536742641927867,OE21
ENSG00000161298,ZNF382,19,+,36634115,36645114,11000,10.4563772628271,0.410911957714766,0.697485977870216,8.406843300635,-0.396678239082782,0.748058945160165,0.0009505797511661,OE21
ENSG00000161526,SAP30BP,17,+,75708060,75718059,10000,108.26256943303,0.775190796620602,0.00127740869818193,2318.33531402458,0.232252377005333,0.00285995974399612,0.010826256943303,OE21
ENSG00000161551,ZNF577,19,-,51847048,51867047,20000,7.1798507047645,-0.890640911034348,0.456836849822439,3.80266063434966,-0.258800578017372,NA,0.000358992535238225,OE21
ENSG00000162086,ZNF75A,16,+,3318852,3329851,11000,79.4367845218755,1.11313322904632,4.68033030333001e-05,845.862628583773,0.717207132743365,5.41209526911468e-14,0.00722152586562504,OE21
ENSG00000162377,COA7,1,-,52665449,52684448,19000,388.501148990905,2.13111083886035,4.98603280936795e-56,2528.42407254374,0.947324281965113,2.73972478072492e-46,0.0204474288942582,OE21
ENSG00000162591,MEGF6,1,-,3476951,3487950,11000,36.9918753115881,-0.102849403322353,0.863079711000204,242.869619566757,-0.040704155482082,0.884505946711193,0.00336289775559892,OE21
ENSG00000162616,DNAJB4,1,+,78017965,78031964,14000,486.611445884515,0.850483880814639,1.29378653136936e-09,2452.14917326093,-0.11723623090331,0.49932380867852,0.0347579604203225,OE21
ENSG00000162777,DENND2D,1,-,111164969,111185968,21000,170.843222882006,0.461086056319554,0.0251284828221307,1294.39853856602,0.409306977784808,2.11541352063451e-05,0.00813539156580982,OE21
ENSG00000162889,MAPKAPK2,1,+,206734282,206753281,19000,254.053000025454,0.599873067035536,0.00040367481026743,4503.75188533172,0.283655479923047,0.000470954774296336,0.0133712105276555,OE21
