gene_id,gene_name,feature,feature_id,chr,start,end,width,strand,upstream_exon_range,upstream_exon_type,upstream_exon_width,downstream_exon_range,downstream_exon_type,downstream_exon_width,exon_base_mean,DEXseq_padj,DEXseq_log2FC,DESeq_l2fc,DEseq_padj,stc15_time_v_vehicle,tissue,time
ENSMUSG00000048701,Ccdc6,e1,ENSMUSG00000048701:e1,10,69933412,69978408,44997,+,chr10:69932951-69933411:+,first,461,chr10:69978409-69978558:+,internal,150,609.412065499979,0.0385671934581316,0.33929501601791,1.44721223339516,0.00195158625739141,12,Tumour,12h
ENSMUSG00000048960,Prex2,e1,ENSMUSG00000048960:e1,1,11064134,11131549,67416,+,chr1:11063689-11064133:+,first,445,chr1:11131550-11131621:+,internal,72,191.961852429777,0.00320654968066772,0.749486344648092,1.24129083991946,0.000398598143949777,12,Tumour,12h
ENSMUSG00000049659,Aftph,e8,ENSMUSG00000049659:e8,11,20662316,20675684,13369,-,chr11:20675685-20677607:-,first,1923,chr11:20662164-20662315:-,internal,152,351.540802818104,0.00425036218593562,0.532481895463899,0.581787695184198,0.021233870869247,12,Tumour,12h
ENSMUSG00000050390,C77080,e6,ENSMUSG00000050390:e6,4,129119807,129141913,22107,-,chr4:129141914-129142236:-,first,323,chr4:129119636-129119806:-,internal,171,279.581339748229,0.00119730575675229,1.07673066739747,0.971571361709179,0.00711730555143828,12,Tumour,12h
ENSMUSG00000050640,Tmem150c,e7,ENSMUSG00000050640:e7,5,100243556,100307324,63769,-,chr5:100307325-100307667:-,first,343,chr5:100243466-100243555:-,internal,90,394.606476450399,0.00428581905440959,1.14298802633756,1.65248367553968,0.0051563662737686,12,Tumour,12h
ENSMUSG00000051403,Ppp1r37,e12,ENSMUSG00000051403:e12,7,19271393,19295735,24343,-,chr7:19295736-19297001:-,first,1266,chr7:19271295-19271392:-,internal,98,428.662679456241,0.00148540152465474,0.869048973500451,1.38846570407691,0.00309066122255404,12,Tumour,12h
ENSMUSG00000052632,Asap2,e1,ENSMUSG00000052632:e1,12,21162171,21218204,56034,+,chr12:21161749-21162170:+,first,422,chr12:21218205-21218277:+,internal,73,1113.35482986021,0.00406754479133056,0.527843163733206,1.33200893508538,0.0022168288160884,12,Tumour,12h
ENSMUSG00000053716,Dusp7,e2,ENSMUSG00000053716:e2,9,106248335,106250837,2503,+,chr9:106247900-106248334:+,internal,435,chr9:106250838-106252923:+,last,2086,30.7874553804946,0.00362512687805333,0.547182779424309,0.594816134679598,0.0823396722635355,12,Tumour,12h
ENSMUSG00000054808,Actn4,e21,ENSMUSG00000054808:e21,7,28618494,28661443,42950,-,chr7:28661444-28661765:-,first,322,chr7:28618379-28618493:-,internal,115,959.996368355628,0.00161879691441034,0.907999284605692,1.47751054630656,0.000670708936486108,12,Tumour,12h
ENSMUSG00000056888,Glipr1,e5,ENSMUSG00000056888:e5,10,111829586,111832762,3177,-,chr10:111832763-111833156:-,internal,394,chr10:111829346-111829585:-,internal,240,5.66542057168609,4.82067423250252e-05,2.78823372594769,1.35216125695889,0.135866104021556,12,Tumour,12h
ENSMUSG00000057230,Aak1,e1,ENSMUSG00000057230:e1,6,86827198,86901995,74798,+,chr6:86826499-86827197:+,first,699,chr6:86901996-86902114:+,internal,119,1274.40494207856,0.00182971297058586,0.795210666438091,1.35652552087498,0.00455561644878104,12,Tumour,12h
ENSMUSG00000057522,Spop,e1,ENSMUSG00000057522:e1,11,95305231,95361347,56117,+,chr11:95304924-95305230:+,first,307,chr11:95361348-95361491:+,internal,144,1891.56664827817,0.00600166315954443,0.458237856154962,0.424829914669778,0.0580069870398916,12,Tumour,12h
ENSMUSG00000058446,Znrf2,e1,ENSMUSG00000058446:e1,6,54794458,54840884,46427,+,chr6:54793901-54794457:+,first,557,chr6:54840885-54840980:+,internal,96,824.797157339811,0.00129414432527032,0.538862309676606,1.02077819613823,0.00347345910773405,12,Tumour,12h
ENSMUSG00000059149,Mfsd4a,e9,ENSMUSG00000059149:e9,1,131987097,131995400,8304,-,chr1:131995401-131995701:-,first,301,chr1:131986898-131987096:-,internal,199,22.1139501737739,0.00118128856630212,1.14486163835,1.47255353074902,0.0373884081563806,12,Tumour,12h
ENSMUSG00000060002,Chpt1,e8,ENSMUSG00000060002:e8,10,88325591,88339446,13856,-,chr10:88339447-88339935:-,first,489,chr10:88325443-88325590:-,internal,148,42.2869654111298,0.000637176613024279,1.34833918016474,1.24272999098102,0.0245964231200281,12,Tumour,12h
ENSMUSG00000060427,Zfp868,e3,ENSMUSG00000060427:e3,8,70066526,70071964,5439,-,chr8:70071965-70072322:-,internal,358,chr8:70066399-70066525:-,internal,127,85.0210264278595,0.000405466526639397,0.873545368348649,0.660471494020571,0.0484601204692114,12,Tumour,12h
ENSMUSG00000061731,Ext1,e10,ENSMUSG00000061731:e10,15,52970968,53207797,236830,-,chr15:53207798-53209555:-,first,1758,chr15:52970874-52970967:-,internal,94,7366.77424350668,0.00136301149873903,0.693484320517893,1.30941781628429,0.00130696686229972,12,Tumour,12h
ENSMUSG00000062203,Gspt1,e14,ENSMUSG00000062203:e14,16,11058705,11071506,12802,-,chr16:11071507-11072073:-,first,567,chr16:11058669-11058704:-,internal,36,373.237659110505,0.000575283829016116,1.11060285185615,0.898038356663808,0.00955243223226743,12,Tumour,12h
ENSMUSG00000062300,Nectin2,e8,ENSMUSG00000062300:e8,7,19472300,19483139,10840,-,chr7:19483140-19483498:-,first,359,chr7:19471937-19472299:-,internal,363,132.609521941538,0.00382265194203169,0.798730870658229,0.874409127894734,0.0885260936261231,12,Tumour,12h
ENSMUSG00000062785,Kcnc3,e2,ENSMUSG00000062785:e2,7,44245693,44247804,2112,+,chr7:44244585-44245692:+,internal,1108,chr7:44247805-44247999:+,internal,195,15.1448498181442,0.00411792648705924,1.05823358659288,2.31815197686695,0.000351372546078108,12,Tumour,12h
ENSMUSG00000063317,Usp31,e15,ENSMUSG00000063317:e15,7,121278746,121305858,27113,-,chr7:121305859-121306476:-,first,618,chr7:121278608-121278745:-,internal,138,448.129041684608,0.000623224051231758,0.995260403194459,1.21391995676525,0.000641749800062804,12,Tumour,12h
ENSMUSG00000063358,Mapk1,e1,ENSMUSG00000063358:e1,16,16801604,16833761,32158,+,chr16:16801246-16801603:+,first,358,chr16:16833762-16833944:+,internal,183,900.350514618201,0.00100698394551235,0.715653261630795,0.648484068475512,0.00600051183807036,12,Tumour,12h
ENSMUSG00000064145,Arih2,e13,ENSMUSG00000064145:e13,9,108497326,108521224,23899,-,chr9:108521225-108521567:-,internal,343,chr9:108497258-108497325:-,internal,68,520.1663811955,0.000480359902817777,0.572268086314072,0.488991356804941,0.0232469611422256,12,Tumour,12h
ENSMUSG00000068015,Lrch1,e19,ENSMUSG00000068015:e19,14,75095562,75184823,89262,-,chr14:75184824-75185306:-,first,483,chr14:75095417-75095561:-,internal,145,1251.67140054277,0.00326586008104229,0.602665176594055,1.50407938496498,0.000705771266474477,12,Tumour,12h
ENSMUSG00000069581,Tspear,e1,ENSMUSG00000069581:e1,10,77522732,77665300,142569,+,chr10:77522403-77522731:+,first,329,chr10:77665301-77665521:+,internal,221,795.384438908313,0.000710681726919237,1.09908172530292,2.05216192199349,0.000270675504132059,12,Tumour,12h
ENSMUSG00000070643,Sox13,e13,ENSMUSG00000070643:e13,1,133321010,133351613,30604,-,chr1:133351614-133352115:-,first,502,chr1:133320811-133321009:-,internal,199,1938.89033036039,0.00120838280585975,0.902997045413903,1.41109121309062,0.00550031466355193,12,Tumour,12h
ENSMUSG00000071072,Ptges3,e1,ENSMUSG00000071072:e1,10,127895156,127904540,9385,+,chr10:127894823-127895155:+,first,333,chr10:127904541-127904654:+,internal,114,475.07207466004,0.000151139885023596,0.508303193887357,0.333910310899221,0.0264516110159427,12,Tumour,12h
ENSMUSG00000071359,Tbpl1,e6,ENSMUSG00000071359:e6,10,22587991,22607014,19024,-,chr10:22607015-22607346:-,first,332,chr10:22587813-22587990:-,internal,178,351.65371682572,0.000281693727190415,0.513941982235835,0.466030037294083,0.0111601568148661,12,Tumour,12h
ENSMUSG00000073197,5730507C01Rik,e1,ENSMUSG00000073197:e1,12,18564937,18581610,16674,+,chr12:18564511-18564936:+,first,426,chr12:18581611-18581737:+,internal,127,148.125534399969,0.00230497532540721,0.866240348841965,0.956350602705437,0.00863812768347816,12,Tumour,12h
ENSMUSG00000075122,Cd80,e2,ENSMUSG00000075122:e2,16,38279652,38294227,14576,+,chr16:38279339-38279651:+,internal,313,chr16:38294228-38294545:+,internal,318,25.4331391109462,3.89095985281606e-07,2.01106649943245,2.97220004020263,5.5374735086973e-06,12,Tumour,12h
ENSMUSG00000075254,Heg1,e1,ENSMUSG00000075254:e1,16,33505226,33527285,22060,+,chr16:33504915-33505225:+,first,311,chr16:33527286-33527576:+,internal,291,125.51037312505,0.000708209285179819,1.04637146280073,1.86527476351868,0.00260822369812662,12,Tumour,12h
ENSMUSG00000096188,Cmtm4,e3,ENSMUSG00000096188:e3,8,105084507,105122082,37576,-,chr8:105122083-105122439:-,first,357,chr8:105084330-105084506:-,internal,177,1273.09587937695,0.00369891951776478,0.735761903959462,1.35990059688067,0.00197370422282807,12,Tumour,12h
ENSMUSG00000102422,Iqschfp,e5,ENSMUSG00000102422:e5,3,68402591,68503482,100892,+,chr3:68401907-68402590:+,internal,684,chr3:68503483-68503601:+,internal,119,601.972795488173,1.65711574150389e-06,1.18080099447771,1.6911930247667,2.28787892464661e-05,12,Tumour,12h
ENSMUSG00000000544,Gpa33,e1,ENSMUSG00000000544:e1,1,165958174,165974207,16034,+,chr1:165957807-165958173:+,first,367,chr1:165974208-165974362:+,internal,155,226.730295966971,0.445920256312161,0.166162605392651,0.989851657533523,0.0399364356547609,24,Tumour,24h
ENSMUSG00000000794,Kcnn3,e1,ENSMUSG00000000794:e1,3,89428712,89472165,43454,+,chr3:89427471-89428711:+,first,1241,chr3:89472166-89472261:+,internal,96,2.32240736612732,NA,-0.644667957819956,0.530203514400526,NA,24,Tumour,24h
ENSMUSG00000000958,Slc7a7,e8,ENSMUSG00000000958:e8,14,54616579,54645959,29381,-,chr14:54645960-54646505:-,internal,546,chr14:54616453-54616578:-,internal,126,281.861113375433,0.0580934726173661,0.745198922585394,0.712519542854125,0.0777654363785463,24,Tumour,24h
ENSMUSG00000001761,Smo,e1,ENSMUSG00000001761:e1,6,29736353,29753468,17116,+,chr6:29735693-29736352:+,first,660,chr6:29753469-29753674:+,internal,206,142.654959163202,0.0539323184471944,0.844597013099411,0.751310226478518,0.184942338692287,24,Tumour,24h
ENSMUSG00000001855,Nup214,e29,ENSMUSG00000001855:e29,2,31924982,31928113,3132,+,chr2:31923215-31924981:+,internal,1767,chr2:31928114-31928184:+,internal,71,55.1005760339211,0.0800836642078697,0.694359170966576,0.772963796701284,0.10541298273691,24,Tumour,24h
ENSMUSG00000002028,Kmt2a,e35,ENSMUSG00000002028:e35,9,44764305,44792146,27842,-,chr9:44792147-44792594:-,first,448,chr9:44764235-44764304:-,internal,70,449.790783457713,0.0678870499424742,0.75699539541797,0.888183659814156,0.0675205818739975,24,Tumour,24h
ENSMUSG00000002393,Nr2f6,e3,ENSMUSG00000002393:e3,8,71831128,71833634,2507,-,chr8:71833635-71834604:-,first,970,chr8:71831033-71831127:-,internal,95,91.7141391245149,0.224580747461805,0.373567476901997,0.670445960120232,0.0428451119314854,24,Tumour,24h
ENSMUSG00000002835,Chaf1a,e3,ENSMUSG00000002835:e3,17,56354635,56363420,8786,+,chr17:56353823-56354634:+,internal,812,chr17:56363421-56363477:+,internal,57,102.939895001788,0.104410142496052,0.641946572584119,0.430476028969814,0.39414712026434,24,Tumour,24h
ENSMUSG00000003068,Stk11,e1,ENSMUSG00000003068:e1,10,79952742,79960635,7894,+,chr10:79951637-79952741:+,first,1105,chr10:79960636-79960719:+,internal,84,503.723258438337,0.0782600192384559,0.397116193641084,0.600988991012811,0.0514563548898698,24,Tumour,24h
ENSMUSG00000003228,Grk5,e1,ENSMUSG00000003228:e1,19,60879070,60976139,97070,+,chr19:60878187-60879069:+,first,883,chr19:60976140-60976235:+,internal,96,468.533188350564,0.962996732910763,0.0747611712627396,0.936495101499278,0.00560979884851911,24,Tumour,24h
ENSMUSG00000003316,Glg1,e25,ENSMUSG00000003316:e25,8,111928191,111985402,57212,-,chr8:111985403-111985848:-,first,446,chr8:111928158-111928190:-,internal,33,1449.10550822322,0.0369543632880355,0.578243487997444,0.479187855087699,0.203666872953348,24,Tumour,24h
ENSMUSG00000004054,Map3k11,e3,ENSMUSG00000004054:e3,19,5741017,5745188,4172,+,chr19:5739717-5741016:+,internal,1300,chr19:5745189-5745369:+,internal,181,59.4383147766374,0.0593732495583135,0.827551930812713,0.859567392269788,0.0775892884893997,24,Tumour,24h
ENSMUSG00000004270,Lpcat3,e1,ENSMUSG00000004270:e1,6,124640323,124675032,34710,+,chr6:124639990-124640322:+,first,333,chr6:124675033-124675140:+,internal,108,366.033704198318,0.0419254194344776,0.713052532233855,0.74181211031247,0.168964398603964,24,Tumour,24h
ENSMUSG00000004347,Pde1c,e19,ENSMUSG00000004347:e19,6,56558257,56629097,70841,-,chr6:56629098-56629472:-,first,375,chr6:56558179-56558256:-,internal,78,0.442650485342569,NA,-0.597625713516285,-0.450234692935533,NA,24,Tumour,24h
ENSMUSG00000004462,Tbccd1,e6,ENSMUSG00000004462:e6,16,22652784,22660478,7695,-,chr16:22660479-22660857:-,internal,379,chr16:22652628-22652783:-,internal,156,49.0497586765452,0.192775267028248,0.532212847369947,0.568871296387859,0.141091158735721,24,Tumour,24h
ENSMUSG00000004633,Chn2,e1,ENSMUSG00000004633:e1,6,54017141,54150448,133308,+,chr6:54016558-54017140:+,first,583,chr6:54150449-54150487:+,internal,39,302.027016314271,0.0802298551064083,0.390954669668639,1.20119846168912,0.00339698227639791,24,Tumour,24h
ENSMUSG00000005417,Mprip,e1,ENSMUSG00000005417:e1,11,59553775,59586951,33177,+,chr11:59553333-59553774:+,first,442,chr11:59586952-59587029:+,internal,78,463.037387245748,0.176329652197793,0.474275789174056,0.627823341127298,0.0544441178054376,24,Tumour,24h
ENSMUSG00000005442,Cic,e2,ENSMUSG00000005442:e2,7,24973059,24984273,11215,+,chr7:24970260-24973058:+,internal,2799,chr7:24984274-24984423:+,internal,150,256.134381798785,0.812852839547685,0.0135121090587456,0.730667169658097,0.0850922913961458,24,Tumour,24h
ENSMUSG00000005534,Insr,e19,ENSMUSG00000005534:e19,8,3261701,3308382,46682,-,chr8:3308383-3308934:-,internal,552,chr8:3261379-3261700:-,internal,322,585.73637289921,0.0629264785041042,0.471658945959582,0.842529585785166,0.0740663852033318,24,Tumour,24h
ENSMUSG00000005580,Adcy9,e9,ENSMUSG00000005580:e9,16,4141822,4235716,93895,-,chr16:4235717-4237452:-,internal,1736,chr16:4141631-4141821:-,internal,191,371.908627025589,0.0727713671055738,0.352047926514638,0.600653779809409,0.120717153224506,24,Tumour,24h
ENSMUSG00000006906,Stambp,e5,ENSMUSG00000006906:e5,6,83534544,83538656,4113,-,chr6:83538657-83539023:-,internal,367,chr6:83534419-83534543:-,internal,125,24.2104385416847,0.181241605715678,0.774028442726359,0.737607571296513,0.166751426734251,24,Tumour,24h
ENSMUSG00000007617,Homer1,e1,ENSMUSG00000007617:e1,13,93444869,93478263,33395,+,chr13:93444542-93444868:+,first,327,chr13:93478264-93478420:+,internal,157,1119.68488605208,0.298698903099517,0.443110662140024,0.710696097002388,0.0339780865947001,24,Tumour,24h
ENSMUSG00000007880,Arid1a,e19,ENSMUSG00000007880:e19,4,133450363,133479779,29417,-,chr4:133479780-133480922:-,first,1143,chr4:133450150-133450362:-,internal,213,857.442169790715,0.0425646686854076,0.52083172837065,0.738870734508102,0.0955753621617396,24,Tumour,24h
ENSMUSG00000008734,Gprc5b,e2,ENSMUSG00000008734:e2,7,118575894,118582837,6944,-,chr7:118582838-118583867:-,first,1030,chr7:118575736-118575893:-,internal,158,75.9814989006311,0.641227234511809,0.256181176198027,0.458781030550169,0.258100539490141,24,Tumour,24h
ENSMUSG00000009621,Vav2,e27,ENSMUSG00000009621:e27,2,27276619,27316287,39669,-,chr2:27316288-27317045:-,first,758,chr2:27276502-27276618:-,internal,117,328.819967301015,0.0190578987968205,1.2630071294299,1.58303387504455,0.0140151032632401,24,Tumour,24h
ENSMUSG00000010277,Bltp2,e16,ENSMUSG00000010277:e16,11,78163210,78163603,394,+,chr11:78162117-78163209:+,internal,1093,chr11:78163604-78163795:+,internal,192,12.3256884637231,0.482410624404378,0.338475393559037,0.621630326677177,0.310983171299875,24,Tumour,24h
ENSMUSG00000014956,Ppp1cb,e1,ENSMUSG00000014956:e1,5,32616752,32635409,18658,+,chr5:32616187-32616751:+,first,565,chr5:32635410-32635541:+,internal,132,670.884240635038,0.034499561382491,0.621739043151017,0.280718731624971,0.250595308031361,24,Tumour,24h
ENSMUSG00000015143,Actn1,e20,ENSMUSG00000015143:e20,12,80256248,80306760,50513,-,chr12:80306761-80307145:-,first,385,chr12:80256133-80256247:-,internal,115,774.795185312539,0.0795271780584704,0.610728988636401,1.13576865218688,0.0253292765140248,24,Tumour,24h
ENSMUSG00000015202,Cnksr3,e12,ENSMUSG00000015202:e12,10,7110808,7161631,50824,-,chr10:7161632-7162237:-,first,606,chr10:7110644-7110807:-,internal,164,185.903470202701,0.0814186216903411,0.395453846999918,0.819129400550122,0.140594703205097,24,Tumour,24h
ENSMUSG00000015697,Setdb1,e9,ENSMUSG00000015697:e9,3,95244577,95245656,1080,-,chr3:95245657-95246343:-,internal,687,chr3:95244460-95244576:-,internal,117,335.426131320674,0.866371839572725,-0.0398078590386923,0.0116417167157588,0.978625616534914,24,Tumour,24h
ENSMUSG00000015882,Lcorl,e1,ENSMUSG00000015882:e1,5,45859340,45880315,20976,-,chr5:45880316-45885084:-,internal,4769,chr5:45854523-45859339:-,last,4817,631.272578517324,0.228001295998588,0.108284933299908,0.553196815945509,0.0532488760278211,24,Tumour,24h
ENSMUSG00000015932,Dstn,e1,ENSMUSG00000015932:e1,2,143757568,143780304,22737,+,chr2:143757240-143757567:+,first,328,chr2:143780305-143780612:+,internal,308,284.39055685846,0.15680700091099,0.295443451089549,0.516462587779043,0.117246347850558,24,Tumour,24h
ENSMUSG00000016477,E2f3,e6,ENSMUSG00000016477:e6,13,30104209,30169282,65074,-,chr13:30169283-30170046:-,first,764,chr13:30104097-30104208:-,internal,112,1916.86260651815,0.0337962944332694,1.04984534676993,0.931369780700009,0.108483780624356,24,Tumour,24h
ENSMUSG00000016496,Cd274,e3,ENSMUSG00000016496:e3,19,29351300,29357703,6404,+,chr19:29350958-29351299:+,internal,342,chr19:29357704-29357988:+,internal,285,169.71958624918,0.167678349225308,0.269445826468151,1.54901210666007,0.0119218068535028,24,Tumour,24h
ENSMUSG00000016528,Mapkapk2,e9,ENSMUSG00000016528:e9,1,130986500,131025025,38526,-,chr1:131025026-131025563:-,first,538,chr1:130986360-130986499:-,internal,140,514.479891625684,0.0816743352182666,0.71174850877658,0.817179838946432,0.0943899181423033,24,Tumour,24h
ENSMUSG00000016758,Bik,e1,ENSMUSG00000016758:e1,15,83411543,83425495,13953,+,chr15:83411073-83411542:+,first,470,chr15:83425496-83425643:+,internal,148,27.1733768651424,0.119819466504949,0.883516891691751,1.43962758528853,0.00108298248875736,24,Tumour,24h
ENSMUSG00000016933,Plcg1,e2,ENSMUSG00000016933:e2,2,160573954,160589694,15741,+,chr2:160573638-160573953:+,internal,316,chr2:160589695-160589847:+,internal,153,204.703791200227,0.118774086491602,0.629286206178071,0.753208299078281,0.124039166617781,24,Tumour,24h
ENSMUSG00000017715,Pgs1,e7,ENSMUSG00000017715:e7,11,117896718,117905399,8682,+,chr11:117896196-117896717:+,internal,522,chr11:117905400-117905548:+,internal,149,506.109810604514,0.147153830072382,0.23134348049193,0.951887109196801,0.0280529354946305,24,Tumour,24h
ENSMUSG00000018334,Ksr1,e18,ENSMUSG00000018334:e18,11,78965313,79036880,71568,-,chr11:79036881-79037233:-,first,353,chr11:78965172-78965312:-,internal,141,290.950525434349,0.0798196177989126,0.586786930144235,0.781387046051389,0.225322987203642,24,Tumour,24h
ENSMUSG00000018412,Kansl1,e13,ENSMUSG00000018412:e13,11,104269653,104314747,45095,-,chr11:104314748-104316119:-,internal,1372,chr11:104269511-104269652:-,internal,142,2505.82943761676,0.0588783607167807,0.367050594201425,0.451129933155445,0.186851221772504,24,Tumour,24h
ENSMUSG00000019254,Ppp1r12c,e21,ENSMUSG00000019254:e21,7,4500546,4504264,3719,-,chr7:4504265-4504679:-,first,415,chr7:4500415-4500545:-,internal,131,48.3583466431187,0.218262213412195,0.396367311982324,0.834047141318217,0.125296518850569,24,Tumour,24h
ENSMUSG00000019846,Lama4,e1,ENSMUSG00000019846:e1,10,38842146,38881407,39262,+,chr10:38841511-38842145:+,first,635,chr10:38881408-38881509:+,internal,102,108.233491072707,0.0498279507058018,0.424684974419217,1.12074241107241,0.0279957922142299,24,Tumour,24h
ENSMUSG00000019889,Ptprk,e1,ENSMUSG00000019889:e1,10,27951174,28082129,130956,+,chr10:27950850-27951173:+,first,324,chr10:28082130-28082252:+,internal,123,1560.09077137725,0.259307631193967,0.355240856690699,0.648693618758898,0.16651581205353,24,Tumour,24h
ENSMUSG00000020015,Cdk17,e1,ENSMUSG00000020015:e1,10,92997063,93044033,46971,+,chr10:92996752-92997062:+,first,311,chr10:93044034-93044180:+,internal,147,239.768000502119,0.140788006997483,0.480042237346881,1.1062235746107,0.00469607448005184,24,Tumour,24h
ENSMUSG00000020024,Cep83,e1,ENSMUSG00000020024:e1,10,94524909,94554713,29805,+,chr10:94524516-94524908:+,first,393,chr10:94554714-94554981:+,internal,268,203.830797101404,0.0637521353370082,0.617924703102843,0.660318358751223,0.0483696494133673,24,Tumour,24h
ENSMUSG00000020029,Nudt4,e4,ENSMUSG00000020029:e4,10,95388459,95399523,11065,-,chr10:95399524-95400008:-,first,485,chr10:95388348-95388458:-,internal,111,296.490234650696,0.196218958051684,0.483022172447351,0.868110001445749,0.0109969013289328,24,Tumour,24h
ENSMUSG00000020064,Herc4,e3,ENSMUSG00000020064:e3,10,63081905,63099804,17900,+,chr10:63081601-63081904:+,internal,304,chr10:63099805-63099964:+,internal,160,388.011521268794,0.098229787501297,0.35868329772229,0.38338083307868,0.114864169684372,24,Tumour,24h
ENSMUSG00000020128,Vps54,e7,ENSMUSG00000020128:e7,11,21228061,21241032,12972,+,chr11:21227675-21228060:+,internal,386,chr11:21241033-21241159:+,internal,127,396.24101714823,0.649022206032886,0.1615026332474,0.26196044011317,0.386396533681872,24,Tumour,24h
ENSMUSG00000020228,Helb,e1,ENSMUSG00000020228:e1,10,119920879,119925312,4434,-,chr10:119925313-119925780:-,internal,468,chr10:119919513-119920878:-,last,1366,19.8652262220874,0.0266730598276348,0.863582690746996,0.821830372328256,0.109692659732035,24,Tumour,24h
ENSMUSG00000020399,Havcr2,e2,ENSMUSG00000020399:e2,11,46347422,46349876,2455,+,chr11:46347083-46347421:+,internal,339,chr11:46349877-46349960:+,internal,84,6.94115469037105,NA,1.02372135389008,1.52337413713805,NA,24,Tumour,24h
ENSMUSG00000020463,Ppp4r3b,e4,ENSMUSG00000020463:e4,11,29138575,29144572,5998,+,chr11:29137951-29138574:+,internal,624,chr11:29144573-29144650:+,internal,78,421.980078118554,0.711024805889573,0.0866182280645322,-0.092343832681032,0.755176341631172,24,Tumour,24h
ENSMUSG00000020859,Spag9,e1,ENSMUSG00000020859:e1,11,93887400,93904448,17049,+,chr11:93886929-93887399:+,first,471,chr11:93904449-93904569:+,internal,121,123.102923637946,0.186118557536322,0.363162443981594,0.272507268977324,0.457512792115045,24,Tumour,24h
ENSMUSG00000020954,Strn3,e17,ENSMUSG00000020954:e17,12,51708497,51738204,29708,-,chr12:51738205-51738670:-,first,466,chr12:51708393-51708496:-,internal,104,1698.49944392657,0.0504553309529698,0.424846179295068,0.427142792880138,0.132591342037439,24,Tumour,24h
ENSMUSG00000021171,Esyt2,e17,ENSMUSG00000021171:e17,12,116329549,116330549,1001,+,chr12:116329175-116329548:+,internal,374,chr12:116330550-116330648:+,internal,99,14.0433991729167,0.193664320507051,0.641520628389756,0.913527928892605,0.0847329468280088,24,Tumour,24h
ENSMUSG00000021244,Ylpm1,e4,ENSMUSG00000021244:e4,12,85062368,85075543,13176,+,chr12:85061424-85062367:+,internal,944,chr12:85075544-85077661:+,internal,2118,310.586844179091,0.0208944625052316,0.411306521922143,0.282879284018242,0.296533942037449,24,Tumour,24h
ENSMUSG00000021244,Ylpm1,e5,ENSMUSG00000021244:e5,12,85077662,85080690,3029,+,chr12:85075544-85077661:+,internal,2118,chr12:85080691-85080808:+,internal,118,36.6519352056207,0.227293881453863,0.497659505521062,0.3702597747149,0.484792863841817,24,Tumour,24h
ENSMUSG00000021488,Nsd1,e2,ENSMUSG00000021488:e2,13,55361964,55381707,19744,+,chr13:55361017-55361963:+,internal,947,chr13:55381708-55381843:+,internal,136,373.471468576554,0.0504635574867826,0.619185792441446,0.379973401904512,0.157253853335913,24,Tumour,24h
ENSMUSG00000021549,Rasa1,e24,ENSMUSG00000021549:e24,13,85406590,85436514,29925,-,chr13:85436515-85437148:-,first,634,chr13:85406437-85406589:-,internal,153,382.329610585065,0.120897096108418,0.574243913587472,0.540476858472598,0.03872347595061,24,Tumour,24h
ENSMUSG00000021583,Erap1,e2,ENSMUSG00000021583:e2,13,74794834,74805751,10918,+,chr13:74794290-74794833:+,internal,544,chr13:74805752-74805890:+,internal,139,135.991616857803,0.106338871579613,0.75642631125756,0.963126853337547,0.0504231569489653,24,Tumour,24h
ENSMUSG00000021676,Iqgap2,e35,ENSMUSG00000021676:e35,13,95974432,96028171,53740,-,chr13:96028172-96028503:-,first,332,chr13:95974332-95974431:-,internal,100,256.178225659104,0.0368894796296663,0.691542632269409,1.02285519228085,0.120021539622209,24,Tumour,24h
ENSMUSG00000021754,Map3k1,e19,ENSMUSG00000021754:e19,13,111912553,111945036,32484,-,chr13:111945037-111945527:-,first,491,chr13:111912402-111912552:-,internal,151,356.518260814895,0.0272315807466647,0.844107754711355,1.10927923225239,0.0198323452172182,24,Tumour,24h
ENSMUSG00000021759,Plpp1,e1,ENSMUSG00000021759:e1,13,112937801,112971392,33592,+,chr13:112937326-112937800:+,first,475,chr13:112971393-112971547:+,internal,155,219.713978329125,0.114539086959285,0.545423228217958,1.29996928374188,0.00257228707779572,24,Tumour,24h
ENSMUSG00000021775,Nr1d2,e1,ENSMUSG00000021775:e1,14,4230886,4247442,16557,+,chr14:4230569-4230885:+,first,317,chr14:4247443-4247709:+,internal,267,82.6971861913411,0.0467811011233086,0.883573463622723,0.298220906184015,0.369204021795058,24,Tumour,24h
ENSMUSG00000021870,Slmap,e22,ENSMUSG00000021870:e22,14,26204122,26254482,50361,-,chr14:26254483-26256050:-,first,1568,chr14:26203974-26204121:-,internal,148,671.281935084511,0.0810437193410324,0.597942493418444,0.796321754522324,0.0201767260625914,24,Tumour,24h
ENSMUSG00000021978,Extl3,e4,ENSMUSG00000021978:e4,14,65304260,65313032,8773,-,chr14:65313033-65315638:-,internal,2606,chr14:65304132-65304259:-,internal,128,72.4441945947739,0.208956422277213,0.219155896877738,0.576807276626162,0.256767196249434,24,Tumour,24h
ENSMUSG00000022070,Bora,e10,ENSMUSG00000022070:e10,14,99305998,99310037,4040,+,chr14:99305444-99305997:+,internal,554,chr14:99310038-99310184:+,internal,147,52.7521811260641,0.174313980541645,0.277982535852102,0.290104676837867,0.440170269987997,24,Tumour,24h
